,organism,%_match,BP_Match,NA,NA,MM-1,Len(match),LocF,LocR,Prob,Expect
fabA_3_226,CP006698.1,100,9,0,0,1,9,823134,823126,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,847356,847348,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,895339,895331,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,7,19,903704,903692,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,906806,906798,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,963083,963075,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,991470,991462,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,1,13,1010068,1010056,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1016256,1016248,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1026290,1026282,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,1035397,1035389,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,1041325,1041317,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,1042373,1042365,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1087391,1087383,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,1132749,1132741,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1158638,1158630,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1171982,1171974,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1189149,1189141,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,5,17,1216092,1216080,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,1287913,1287905,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1291620,1291612,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,1297214,1297206,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,1322198,1322190,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,1349740,1349732,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,1371187,1371179,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,1377455,1377447,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,1378692,1378684,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,1406110,1406102,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,1434084,1434076,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,1434580,1434572,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1459155,1459147,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1460587,1460579,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,3,15,1469242,1469230,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,1476733,1476725,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,1484152,1484144,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1492197,1492189,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1510576,1510568,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,1552742,1552734,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,1565403,1565395,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,1616057,1616049,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,1620350,1620342,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,1649891,1649883,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,1671031,1671023,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,1693429,1693421,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,1752073,1752065,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,1767251,1767243,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,1800388,1800380,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1815989,1815981,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,1820999,1820991,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,1829591,1829583,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,1924270,1924262,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,1926805,1926797,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,1930463,1930455,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,1956069,1956061,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,1976614,1976606,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2009700,2009692,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2022159,2022151,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,2040540,2040532,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2051572,2051564,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,2058943,2058935,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2076283,2076275,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2100706,2100698,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,2109448,2109440,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2149720,2149712,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,2163239,2163231,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2181407,2181399,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,2191230,2191222,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,8,20,2196862,2196850,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2214430,2214422,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,2229868,2229860,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,2237410,2237402,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2315418,2315410,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2349654,2349646,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2370351,2370343,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,4,12,2372108,2372100,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,2397366,2397358,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2446317,2446309,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2462296,2462288,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2476929,2476921,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2481578,2481570,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2504746,2504738,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2542560,2542552,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,2542987,2542979,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2551447,2551439,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,2573718,2573710,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2579758,2579750,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,2606511,2606503,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,2611523,2611515,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2616872,2616864,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,2626559,2626551,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,2660618,2660610,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,2675440,2675432,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,2677302,2677294,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,2693124,2693116,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,2730096,2730088,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,2801453,2801445,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,2826637,2826629,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2828399,2828391,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2830128,2830120,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,2837652,2837644,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,2838354,2838346,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2844471,2844463,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,2865065,2865057,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,2866060,2866052,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,2867581,2867573,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,2920196,2920188,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,5,17,2922911,2922899,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,2946213,2946205,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,2996625,2996617,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,3002767,3002759,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3011445,3011437,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,3012675,3012667,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,3027339,3027331,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3057132,3057124,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,3107618,3107610,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,3203561,3203553,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,3228806,3228798,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,3295968,3295960,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3331150,3331142,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,3,11,3365897,3365889,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,3368026,3368018,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3390912,3390904,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3409260,3409252,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,3424361,3424353,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3443961,3443953,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3451831,3451823,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,3472554,3472546,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3473582,3473574,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3526168,3526160,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3563057,3563049,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,3611456,3611448,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,3639404,3639396,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3661966,3661958,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,3662750,3662742,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,3665648,3665640,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,3683727,3683719,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,3706224,3706216,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3706654,3706646,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,3712768,3712760,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3756784,3756776,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,3758742,3758734,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3812236,3812228,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,3863859,3863851,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3888489,3888481,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,3952564,3952556,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,3970968,3970960,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4013374,4013366,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,4031283,4031275,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4067265,4067257,964,18.3
fabA_3_226,CP006698.1,92.308,13,1,0,3,15,4076513,4076501,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4104096,4104088,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,4117725,4117717,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,4129875,4129867,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,5,13,4134567,4134559,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,4164064,4164056,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,4166259,4166251,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,4216204,4216196,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,7,15,4282655,4282647,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,4337802,4337794,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4376979,4376971,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,4440048,4440040,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4467404,4467396,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,9,17,4492888,4492880,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,11,19,4496908,4496900,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,6,14,4539355,4539347,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,10,18,4548976,4548968,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,4549241,4549233,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4552777,4552769,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,1,9,4598041,4598033,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,8,16,4607762,4607754,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,12,20,4622461,4622453,964,18.3
fabA_3_226,CP006698.1,100,9,0,0,2,10,4632806,4632798,964,18.3
fabA_3_226,U00096.3,100,20,0,0,1,20,1016223,1016242,2.63E-04,40.1
fabA_3_226,U00096.3,100,13,0,0,4,16,2475409,2475421,4,26.3
fabA_3_226,U00096.3,100,12,0,0,6,17,162233,162244,16,24.3
fabA_3_226,U00096.3,100,12,0,0,6,17,1588437,1588448,16,24.3
fabA_3_226,U00096.3,100,12,0,0,9,20,2488077,2488088,16,24.3
fabA_3_226,U00096.3,100,12,0,0,4,15,1570927,1570916,16,24.3
fabA_3_226,U00096.3,100,12,0,0,9,20,2854885,2854874,16,24.3
fabA_3_226,U00096.3,93.75,16,1,0,5,20,3638969,3638954,16,24.3
fabA_3_226,U00096.3,100,12,0,0,4,15,3666462,3666451,16,24.3
fabA_3_226,U00096.3,100,11,0,0,7,17,405255,405265,62,22.3
fabA_3_226,U00096.3,93.333,15,1,0,2,16,806923,806937,62,22.3
fabA_3_226,U00096.3,100,11,0,0,10,20,1449955,1449965,62,22.3
fabA_3_226,U00096.3,100,11,0,0,8,18,1524914,1524924,62,22.3
fabA_3_226,U00096.3,100,11,0,0,6,16,1661604,1661614,62,22.3
fabA_3_226,U00096.3,100,11,0,0,8,18,1695563,1695573,62,22.3
fabA_3_226,U00096.3,100,11,0,0,9,19,1875239,1875249,62,22.3
fabA_3_226,U00096.3,100,11,0,0,10,20,2060963,2060973,62,22.3
fabA_3_226,U00096.3,93.333,15,1,0,5,19,2254984,2254998,62,22.3
fabA_3_226,U00096.3,100,11,0,0,2,12,2391843,2391853,62,22.3
fabA_3_226,U00096.3,100,11,0,0,10,20,2503514,2503524,62,22.3
fabA_3_226,U00096.3,100,11,0,0,10,20,3328779,3328789,62,22.3
fabA_3_226,U00096.3,100,11,0,0,1,11,3751289,3751299,62,22.3
fabA_3_226,U00096.3,100,11,0,0,6,16,4593792,4593802,62,22.3
fabA_3_226,U00096.3,100,11,0,0,5,15,1400624,1400614,62,22.3
fabA_3_226,U00096.3,100,11,0,0,1,11,1921912,1921902,62,22.3
fabA_3_226,U00096.3,100,11,0,0,5,15,2359641,2359631,62,22.3
fabA_3_226,U00096.3,100,11,0,0,4,14,2972759,2972749,62,22.3
fabA_3_226,U00096.3,100,11,0,0,7,17,3106091,3106081,62,22.3
fabA_3_226,U00096.3,100,11,0,0,3,13,3329667,3329657,62,22.3
fabA_3_226,U00096.3,100,11,0,0,7,17,3419385,3419375,62,22.3
fabA_3_226,U00096.3,100,11,0,0,6,16,3854867,3854857,62,22.3
fabA_3_226,U00096.3,100,11,0,0,7,17,4477271,4477261,62,22.3
fabA_3_226,U00096.3,100,11,0,0,2,12,4634268,4634258,62,22.3
fabA_3_226,U00096.3,100,10,0,0,11,20,63925,63934,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,163043,163052,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,4,17,318757,318770,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,380783,380792,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,431111,431120,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,502462,502471,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,526145,526154,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,3,16,530537,530550,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,654709,654718,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,702186,702195,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,747173,747182,244,20.3
fabA_3_226,U00096.3,100,10,0,0,4,13,764473,764482,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,850090,850099,244,20.3
fabA_3_226,U00096.3,100,10,0,0,5,14,854840,854849,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,1017496,1017505,244,20.3
fabA_3_226,U00096.3,100,10,0,0,5,14,1169455,1169464,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,1172481,1172490,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,1240416,1240425,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,1394638,1394647,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,1412424,1412433,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,1440667,1440676,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,1528599,1528608,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,1647592,1647601,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,1719009,1719018,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,1791355,1791364,244,20.3
fabA_3_226,U00096.3,100,10,0,0,9,18,1887233,1887242,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,1889450,1889459,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,1899982,1899991,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,1919280,1919289,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,1933227,1933236,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,2058791,2058800,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,2256755,2256764,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,2279074,2279083,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,2310631,2310640,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,2332892,2332901,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,2430202,2430211,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,2466224,2466233,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,2467157,2467166,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,3,16,2482292,2482305,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,2522026,2522035,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,2628985,2628994,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,2701347,2701356,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,6,19,2768136,2768149,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,2819188,2819197,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,4,17,2935976,2935989,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,3059437,3059446,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,3088817,3088826,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,3149731,3149740,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,3177617,3177626,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,3406102,3406111,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,3573170,3573179,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,3580015,3580024,244,20.3
fabA_3_226,U00096.3,100,10,0,0,5,14,3747432,3747441,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,3848064,3848073,244,20.3
fabA_3_226,U00096.3,100,10,0,0,9,18,4055102,4055111,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,4065622,4065631,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,4070886,4070895,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,4072696,4072705,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,4099962,4099971,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,4453922,4453931,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,4555839,4555848,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,4593706,4593715,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,212511,212502,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,398040,398031,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,456940,456931,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,476540,476531,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,518518,518509,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,712232,712223,244,20.3
fabA_3_226,U00096.3,100,10,0,0,5,14,720292,720283,244,20.3
fabA_3_226,U00096.3,100,10,0,0,3,12,770383,770374,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,809897,809888,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,820249,820240,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,832250,832241,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,881021,881012,244,20.3
fabA_3_226,U00096.3,92.857,14,1,0,2,15,891819,891806,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,1024550,1024541,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,1033640,1033631,244,20.3
fabA_3_226,U00096.3,100,10,0,0,4,13,1033967,1033958,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,1059334,1059325,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,1113553,1113544,244,20.3
fabA_3_226,U00096.3,100,10,0,0,4,13,1148218,1148209,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,1251261,1251252,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,1385202,1385193,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,1478051,1478042,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,1563145,1563136,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,1591361,1591352,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,1727326,1727317,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,2176305,2176296,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,2387455,2387446,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,2469935,2469926,244,20.3
fabA_3_226,U00096.3,100,10,0,0,1,10,2603516,2603507,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,2639072,2639063,244,20.3
fabA_3_226,U00096.3,100,10,0,0,4,13,3003539,3003530,244,20.3
fabA_3_226,U00096.3,100,10,0,0,5,14,3037650,3037641,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,3503295,3503286,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,3558321,3558312,244,20.3
fabA_3_226,U00096.3,100,10,0,0,4,13,3713781,3713772,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,3790967,3790958,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,3858828,3858819,244,20.3
fabA_3_226,U00096.3,100,10,0,0,9,18,3894139,3894130,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,3971496,3971487,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,4041352,4041343,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,4146196,4146187,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,4441058,4441049,244,20.3
fabA_3_226,U00096.3,100,10,0,0,11,20,4448876,4448867,244,20.3
fabA_3_226,U00096.3,100,10,0,0,10,19,4465891,4465882,244,20.3
fabA_3_226,U00096.3,100,10,0,0,8,17,4482535,4482526,244,20.3
fabA_3_226,U00096.3,100,10,0,0,7,16,4523150,4523141,244,20.3
fabA_3_226,U00096.3,100,10,0,0,2,11,4575655,4575646,244,20.3
fabA_3_226,U00096.3,100,10,0,0,6,15,4582149,4582140,244,20.3
fabA_3_226,U00096.3,100,9,0,0,4,12,9374,9382,964,18.3
fabA_3_226,U00096.3,100,9,0,0,8,16,14813,14821,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,38219,38227,964,18.3
fabA_3_226,U00096.3,100,9,0,0,8,16,50993,51001,964,18.3
fabA_3_226,U00096.3,92.308,13,1,0,2,14,58489,58501,964,18.3
fabA_3_226,U00096.3,100,9,0,0,12,20,62556,62564,964,18.3
fabA_3_226,U00096.3,100,9,0,0,7,15,62698,62706,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,64407,64415,964,18.3
fabA_3_226,U00096.3,100,9,0,0,8,16,76038,76046,964,18.3
fabA_3_226,U00096.3,100,9,0,0,8,16,128542,128550,964,18.3
fabA_3_226,U00096.3,100,9,0,0,5,13,170513,170521,964,18.3
fabA_3_226,U00096.3,100,9,0,0,7,15,218683,218691,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,228868,228876,964,18.3
fabA_3_226,U00096.3,100,9,0,0,7,15,246425,246433,964,18.3
fabA_3_226,U00096.3,100,9,0,0,5,13,249070,249078,964,18.3
fabA_3_226,U00096.3,100,9,0,0,7,15,249828,249836,964,18.3
fabA_3_226,U00096.3,100,9,0,0,5,13,267499,267507,964,18.3
fabA_3_226,U00096.3,100,9,0,0,6,14,297858,297866,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,304624,304632,964,18.3
fabA_3_226,U00096.3,100,9,0,0,3,11,324610,324618,964,18.3
fabA_3_226,U00096.3,92.308,13,1,0,7,19,334825,334837,964,18.3
fabA_3_226,U00096.3,100,9,0,0,12,20,365444,365452,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,377784,377792,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,380420,380428,964,18.3
fabA_3_226,U00096.3,100,9,0,0,2,10,389449,389457,964,18.3
fabA_3_226,U00096.3,100,9,0,0,12,20,396170,396178,964,18.3
fabA_3_226,U00096.3,100,9,0,0,5,13,405058,405066,964,18.3
fabA_3_226,U00096.3,100,9,0,0,5,13,428130,428138,964,18.3
fabA_3_226,U00096.3,100,9,0,0,3,11,437055,437063,964,18.3
fabA_3_226,U00096.3,100,9,0,0,12,20,481440,481448,964,18.3
fabA_3_226,U00096.3,100,9,0,0,9,17,510206,510214,964,18.3
